point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p184,-36.28488288023474,142.43028513495338,wheat,2024-04-16,2024-04-30,2024-04_Q2,4,2,13.31,1.53,6.15,1,22.45,0.458,-0.582,0.887,0.207,105.93,0.0,20.45,0.3757,62.43,57.6163,45.7765,79.922,28.22,64.03,555.73,86.2003,80.3466,NOT_SUITABLE,0.77
p184,-36.28488288023474,142.43028513495338,wheat,2024-05-01,2024-05-15,2024-05_Q1,5,1,13.86,1.27,15.5,2,16.82,-0.737,-0.488,1.302,0.231,105.93,0.0,3.26,0.0637,93.63,19.8513,57.4067,82.4812,8.43,107.86,663.24,89.321,79.8314,NOT_SUITABLE,0.43
p184,-36.28488288023474,142.43028513495338,wheat,2024-05-16,2024-05-31,2024-05_Q2,5,2,10.93,1.55,3.75,1,16.82,-0.841,-0.555,0.547,0.116,105.93,0.0,20.76,0.4238,57.62,17.6129,63.8149,82.9731,6.38,150.61,737.15,86.0386,76.8389,NOT_SUITABLE,0.43
p184,-36.28488288023474,142.43028513495338,wheat,2024-06-01,2024-06-15,2024-06_Q1,6,1,9.63,1.68,58.79,3,9.16,0.72,-0.218,0.362,0.206,105.93,13.28,47.33,0.8015,19.85,46.8903,75.3576,84.7586,20.6,231.39,834.2,75.3368,78.9747,NOT_SUITABLE,0.18
p184,-36.28488288023474,142.43028513495338,wheat,2024-06-16,2024-06-30,2024-06_Q2,6,2,8.41,1.8,0.0,0,9.16,-0.185,-0.398,-0.089,-0.185,105.93,0.0,29.83,0.8239,17.61,53.8174,81.2337,86.6354,29.44,302.97,920.44,64.6618,78.55,NOT_SUITABLE,0.18
p184,-36.28488288023474,142.43028513495338,wheat,2024-07-01,2024-07-15,2024-07_Q1,7,1,8.52,1.25,23.54,3,9.2,-1.016,-1.445,-0.699,-0.256,105.93,0.0,10.06,0.5311,46.89,77.6869,86.0545,87.0051,78.82,410.05,988.63,49.117,77.3102,NOT_SUITABLE,0.06
p184,-36.28488288023474,142.43028513495338,wheat,2024-07-16,2024-07-31,2024-07_Q2,7,2,8.97,2.02,24.96,3,9.2,-0.396,-1.07,-1.032,-0.095,105.93,0.0,25.26,0.4618,53.82,79.1117,88.5211,88.8221,114.8,491.69,1059.47,55.9332,77.9305,NOT_SUITABLE,0.06
p184,-36.28488288023474,142.43028513495338,wheat,2024-08-01,2024-08-15,2024-08_Q1,8,1,10.51,2.71,0.0,0,17.1,-0.958,-1.942,-1.234,-0.219,105.93,0.0,22.64,0.2231,77.69,81.6337,90.1268,88.6558,131.96,555.38,1053.01,45.7765,75.766,NOT_SUITABLE,-0.04
p184,-36.28488288023474,142.43028513495338,wheat,2024-08-16,2024-08-31,2024-08_Q2,8,2,13.74,1.71,34.06,6,17.1,-1.619,-3.079,-1.142,-0.411,105.93,0.0,30.31,0.2089,79.11,91.6722,89.9036,90.1277,158.73,586.54,1060.28,57.4067,74.0294,NOT_SUITABLE,-0.04
p184,-36.28488288023474,142.43028513495338,wheat,2024-09-01,2024-09-15,2024-09_Q1,9,1,12.82,3.21,2.75,1,19.81,-0.335,-1.872,-1.19,-0.379,105.93,0.0,29.69,0.1837,81.63,93.3826,89.0216,89.5487,199.26,602.81,1025.01,63.8149,69.3497,NOT_SUITABLE,-0.12
p184,-36.28488288023474,142.43028513495338,wheat,2024-09-16,2024-09-30,2024-09_Q2,9,2,12.58,2.39,10.29,2,19.81,-1.016,-1.498,-1.229,-0.345,105.93,0.0,14.42,0.0833,91.67,91.977,89.5573,89.4735,218.16,617.48,997.12,75.3576,71.4464,NOT_SUITABLE,-0.12
p184,-36.28488288023474,142.43028513495338,wheat,2024-10-01,2024-10-15,2024-10_Q1,10,1,15.59,3.16,9.98,1,33.47,-1.216,-1.383,-1.597,-0.452,105.93,0.0,14.12,0.0662,93.38,92.939,87.6917,89.1629,224.15,578.59,911.53,81.2337,72.4857,NOT_SUITABLE,-0.19
p184,-36.28488288023474,142.43028513495338,wheat,2024-10-16,2024-10-31,2024-10_Q2,10,2,16.77,2.93,0.0,0,33.47,-1.238,-1.538,-1.927,-0.307,105.93,0.0,19.03,0.0802,91.98,86.6066,89.0845,87.9826,209.64,567.78,836.38,86.0545,79.304,NOT_SUITABLE,-0.19
p184,-36.28488288023474,142.43028513495338,wheat,2024-11-01,2024-11-15,2024-11_Q1,11,1,18.45,2.98,20.4,1,50.17,-1.47,-1.844,-2.292,-0.183,105.93,0.0,17.03,0.0706,92.94,80.5964,87.0698,86.5809,179.4,497.63,727.34,88.5211,79.922,NOT_SUITABLE,-0.29
p184,-36.28488288023474,142.43028513495338,wheat,2024-11-16,2024-11-30,2024-11_Q2,11,2,21.91,4.05,29.7,3,50.17,-0.874,-1.754,-2.361,-0.604,105.93,0.0,32.42,0.1339,86.61,90.2246,90.4067,88.4103,189.67,473.74,666.56,90.1268,82.4812,NOT_SUITABLE,-0.29
p184,-36.28488288023474,142.43028513495338,wheat,2024-12-01,2024-12-15,2024-12_Q1,12,1,22.07,3.68,9.25,1,61.89,0.237,-1.672,-1.999,-0.883,105.93,0.0,43.19,0.194,80.6,89.2923,90.3121,86.7137,175.04,422.2,569.51,89.9036,82.9731,NOT_SUITABLE,-0.43
p184,-36.28488288023474,142.43028513495338,wheat,2024-12-16,2024-12-31,2024-12_Q2,12,2,21.96,3.89,0.0,0,61.89,-0.645,-1.488,-2.032,-1.198,105.93,0.0,20.55,0.0978,90.22,91.0303,89.3376,83.4562,168.47,379.64,481.25,89.0216,84.7586,NOT_SUITABLE,-0.43
p184,-36.28488288023474,142.43028513495338,wheat,2025-01-01,2025-01-15,2025-01_Q1,1,1,25.13,4.0,9.04,2,71.83,-0.035,-1.251,-1.768,-1.282,105.93,0.0,20.99,0.1071,89.29,93.6436,91.8405,79.6632,143.2,332.94,398.83,89.5573,86.6354,NOT_SUITABLE,-0.46
p184,-36.28488288023474,142.43028513495338,wheat,2025-01-16,2025-01-31,2025-01_Q2,1,2,23.6,3.62,7.73,4,71.83,-0.339,-1.348,-1.81,-1.416,105.93,0.0,16.6,0.0897,91.03,89.8076,85.7408,70.937,115.6,268.6,312.78,87.6917,87.0051,NOT_SUITABLE,-0.46
p184,-36.28488288023474,142.43028513495338,wheat,2025-02-01,2025-02-15,2025-02_Q1,2,1,25.56,4.9,12.4,2,59.28,-0.847,-0.525,-1.508,-1.404,105.93,0.0,9.72,0.0636,93.64,87.7012,85.5404,66.3705,103.97,229.71,277.03,89.0845,88.8221,NOT_SUITABLE,-0.22
p184,-36.28488288023474,142.43028513495338,wheat,2025-02-16,2025-02-28,2025-02_Q2,2,2,22.4,3.94,0.0,0,59.28,-0.6,-0.972,-1.497,-1.51,105.93,0.0,13.12,0.1019,89.81,85.9755,83.8604,62.9475,95.57,192.82,254.54,87.0698,88.6558,NOT_SUITABLE,-0.22
p184,-36.28488288023474,142.43028513495338,wheat,2025-03-01,2025-03-15,2025-03_Q1,3,1,25.33,2.94,24.53,1,54.94,-0.753,-0.895,-1.476,-1.528,105.93,0.0,14.58,0.123,87.7,94.2013,77.8259,68.0539,85.78,147.31,297.22,90.4067,90.1277,NOT_SUITABLE,-0.08
p184,-36.28488288023474,142.43028513495338,wheat,2025-03-16,2025-03-31,2025-03_Q2,3,2,19.92,2.58,0.0,0,54.94,-1.099,-1.108,-1.559,-1.674,105.93,0.0,15.59,0.1402,85.98,78.2519,66.9801,67.3521,57.43,101.61,315.8,90.3121,89.5487,NOT_SUITABLE,-0.08
p184,-36.28488288023474,142.43028513495338,wheat,2025-04-01,2025-04-15,2025-04_Q1,4,1,18.64,3.66,28.85,1,34.44,-1.567,-1.493,-1.518,-1.789,105.93,0.0,5.28,0.058,94.2,67.8135,47.7026,71.3111,39.97,65.89,398.75,89.3376,89.4735,NOT_SUITABLE,0.02
p184,-36.28488288023474,142.43028513495338,wheat,2025-04-16,2025-04-30,2025-04_Q2,4,2,18.34,3.63,22.36,2,34.44,-1.019,-1.25,-1.417,-1.646,105.93,0.0,15.96,0.2175,78.25,87.7488,34.6086,71.5017,39.82,44.18,450.81,91.8405,89.1629,NOT_SUITABLE,0.02
p184,-36.28488288023474,142.43028513495338,wheat,2025-05-01,2025-05-15,2025-05_Q1,5,1,14.62,2.22,2.35,1,17.74,-0.529,-1.518,-1.501,-1.75,105.93,0.0,18.97,0.3219,67.81,54.891,31.7881,73.3069,21.56,47.32,523.85,85.7408,87.9826,NOT_SUITABLE,-0.04
p184,-36.28488288023474,142.43028513495338,wheat,2025-05-16,2025-05-31,2025-05_Q2,5,2,10.99,1.95,16.38,2,17.74,-1.827,-1.714,-1.567,-1.699,105.93,0.0,5.56,0.1225,87.75,13.2327,35.3818,74.4996,4.36,61.72,583.57,85.5404,86.5809,NOT_SUITABLE,-0.04
p184,-36.28488288023474,142.43028513495338,wheat,2025-06-01,2025-06-15,2025-06_Q1,6,1,9.07,1.43,9.62,2,9.44,-1.085,-1.591,-1.538,-1.85,105.93,13.4,31.12,0.4511,54.89,10.9198,60.5795,77.9435,4.36,149.91,696.76,83.8604,88.4103,NOT_SUITABLE,-0.02
p184,-36.28488288023474,142.43028513495338,wheat,2025-06-16,2025-06-30,2025-06_Q2,6,2,9.31,1.78,22.7,1,9.44,-0.343,-1.76,-1.562,-1.83,105.93,0.0,28.57,0.8677,13.23,0.0,67.53,80.673,0.0,214.19,792.87,77.8259,86.7137,NOT_SUITABLE,-0.02
p184,-36.28488288023474,142.43028513495338,wheat,2025-07-01,2025-07-15,2025-07_Q1,7,1,9.41,1.13,18.71,3,9.78,-0.049,-1.359,-1.532,-1.907,105.93,6.84,28.98,0.8908,10.92,30.713,79.0558,84.0671,21.4,332.86,908.98,66.9801,83.4562,NOT_SUITABLE,-0.11
p184,-36.28488288023474,142.43028513495338,wheat,2025-07-16,2025-07-31,2025-07_Q2,7,2,8.75,1.09,16.78,2,9.78,1.67,-0.762,-1.389,-1.793,105.93,2.05,51.4,1.0,0.0,62.2389,80.868,87.4664,57.36,406.63,1012.4,47.7026,79.6632,NOT_SUITABLE,-0.11
p184,-36.28488288023474,142.43028513495338,wheat,2025-08-01,2025-08-15,2025-08_Q1,8,1,9.69,1.56,38.35,4,11.95,-0.094,-0.578,-1.429,-1.595,105.93,0.0,41.44,0.6929,30.71,90.0423,84.2314,89.5369,124.15,476.53,1061.12,34.6086,70.937,NOT_SUITABLE,-0.26
p184,-36.28488288023474,142.43028513495338,wheat,2025-08-16,2025-08-31,2025-08_Q2,8,2,9.8,2.01,30.32,4,11.95,-0.351,0.262,-1.559,-1.537,105.93,0.0,32.75,0.3776,62.24,89.2755,85.7066,87.9101,156.83,521.85,1056.24,31.7881,66.3705,NOT_SUITABLE,-0.26
p184,-36.28488288023474,142.43028513495338,wheat,2025-09-01,2025-09-15,2025-09_Q1,9,1,12.09,2.84,5.51,1,18.68,-1.182,-0.546,-1.471,-1.505,105.93,0.0,13.73,0.0996,90.04,87.7371,84.5902,87.4899,187.31,546.85,1015.88,35.3818,62.9475,NOT_SUITABLE,-0.43
p184,-36.28488288023474,142.43028513495338,wheat,2025-09-16,2025-09-30,2025-09_Q2,9,2,12.41,1.93,11.04,2,18.68,-0.534,-0.069,-1.288,-1.509,105.93,0.0,18.84,0.1072,89.28,81.8893,86.9358,84.6708,192.44,578.68,948.83,60.5795,68.0539,NOT_SUITABLE,-0.43
p184,-36.28488288023474,142.43028513495338,wheat,2025-10-01,2025-10-15,2025-10_Q1,10,1,14.06,2.52,11.55,4,29.63,-0.108,-0.48,-0.937,-1.501,105.93,0.0,26.18,0.1226,87.74,77.0025,87.2631,83.0379,165.07,576.12,851.91,67.53,67.3521,NOT_SUITABLE,-0.57
p184,-36.28488288023474,142.43028513495338,wheat,2025-10-16,2025-10-31,2025-10_Q2,10,2,15.98,2.96,0.0,0,29.63,0.228,-0.234,-0.563,-1.322,105.93,0.0,42.56,0.1811,81.89,87.0693,92.5347,84.8641,172.58,605.76,806.32,79.0558,71.3111,NOT_SUITABLE,-0.57
p184,-36.28488288023474,142.43028513495338,wheat,2025-11-01,2025-11-15,2025-11_Q1,11,1,15.08,2.98,6.49,1,33.2,0.749,0.157,-0.076,-1.205,105.93,0.0,49.3,0.23,77.0,88.9575,94.383,82.5483,194.47,584.58,718.69,80.868,71.5017,NOT_SUITABLE,-0.61
p184,-36.28488288023474,142.43028513495338,wheat,2025-11-16,2025-11-30,2025-11_Q2,11,2,16.29,2.93,21.95,2,33.2,0.487,0.147,0.209,-1.117,105.93,0.0,25.63,0.1293,87.07,91.9243,90.174,79.2044,213.66,534.38,639.67,84.2314,73.3069,NOT_SUITABLE,-0.61
p184,-36.28488288023474,142.43028513495338,wheat,2025-12-01,2025-12-15,2025-12_Q1,12,1,19.6,4.04,11.1,1,55.42,0.455,0.441,0.058,-1.062,105.93,0.0,24.14,0.1104,88.96,95.3131,91.1322,75.3344,216.58,469.03,532.17,85.7066,74.4996,NOT_SUITABLE,-0.6
p184,-36.28488288023474,142.43028513495338,wheat,2025-12-16,2025-12-31,2025-12_Q2,12,2,21.56,5.24,0.0,0,55.42,0.004,0.321,0.195,-0.962,105.93,0.0,18.77,0.0808,91.92,98.0044,81.3572,68.7074,219.53,370.15,431.7,84.5902,77.9435,NOT_SUITABLE,-0.6
p184,-36.28488288023474,142.43028513495338,wheat,2026-01-01,2026-01-15,2026-01_Q1,1,1,24.47,4.85,2.63,1,76.9,-0.642,0.304,-0.18,-1.004,105.93,0.0,10.65,0.0469,95.31,100.0,75.4105,59.2343,173.54,275.8,315.59,86.9358,80.673,NOT_SUITABLE,-0.39
p184,-36.28488288023474,142.43028513495338,wheat,2026-01-16,2026-01-31,2026-01_Q2,1,2,26.33,3.9,5.26,1,76.9,-1.324,-0.498,-0.511,-0.995,105.93,0.0,4.47,0.02,98.0,74.3083,67.8708,49.9382,101.2,200.55,229.1,87.2631,84.0671,NOT_SUITABLE,-0.39
p184,-36.28488288023474,142.43028513495338,wheat,2026-02-01,2026-02-15,2026-02_Q1,2,1,23.43,3.87,37.05,1,57.03,-1.564,-1.355,-0.611,-1.082,105.93,0.0,0.0,0.0,100.0,69.2823,53.3743,36.2796,78.92,134.11,158.98,92.5347,87.4664,NOT_SUITABLE,-0.21
p184,-36.28488288023474,142.43028513495338,wheat,2026-02-16,2026-02-28,2026-02_Q2,2,2,23.41,3.11,7.85,1,57.03,1.018,-0.479,-0.267,-0.832,105.93,0.0,34.99,0.2569,74.31,52.1447,48.9699,29.9936,49.43,105.29,127.9,94.383,89.5369,NOT_SUITABLE,-0.21
p185,-36.322763,142.451581,wheat,2016-12-16,2016-12-31,2016-12_Q2,12,2,22.87,4.4,14.61,2,59.34,0.19,0.481,1.247,0.776,103.6,0.0,28.94,0.1141,88.59,87.3344,86.7835,72.4146,179.07,395.09,432.01,80.185,64.2697,NOT_SUITABLE,-0.37
p185,-36.322763,142.451581,wheat,2017-01-01,2017-01-15,2017-01_Q1,1,1,23.64,4.81,9.8,1,67.49,0.275,0.218,1.022,0.695,103.6,0.0,19.11,0.0849,91.51,73.3565,85.2194,66.3218,117.26,321.03,337.83,85.7092,68.2795,NOT_SUITABLE,-0.08
p185,-36.322763,142.451581,wheat,2017-01-16,2017-01-31,2017-01_Q2,1,2,23.13,3.36,36.42,2,67.49,0.334,0.369,1.142,0.688,103.6,0.0,25.97,0.1267,87.33,83.1599,78.5402,61.3208,104.25,247.26,271.43,88.2637,72.7246,NOT_SUITABLE,-0.08
p185,-36.322763,142.451581,wheat,2017-02-01,2017-02-15,2017-02_Q1,2,1,22.91,4.71,20.82,3,49.75,1.183,0.715,1.31,0.895,103.6,0.0,42.59,0.2664,73.36,96.1649,75.5088,54.2548,119.61,203.77,229.39,89.3772,74.9078,NOT_SUITABLE,0.08
p185,-36.322763,142.451581,wheat,2017-02-16,2017-02-28,2017-02_Q2,2,2,20.11,4.16,0.0,0,49.75,1.068,0.726,1.284,0.925,103.6,0.0,21.11,0.1684,83.16,89.5167,61.755,49.0473,111.77,143.01,202.78,86.8435,75.1398,NOT_SUITABLE,0.08
p185,-36.322763,142.451581,wheat,2017-03-01,2017-03-15,2017-03_Q1,3,1,24.9,2.01,8.82,2,55.91,-1.047,0.344,0.794,0.803,103.6,0.0,4.77,0.0384,96.16,91.0036,45.7336,53.1342,84.16,84.16,233.43,86.9846,77.5595,NOT_SUITABLE,0.27
p185,-36.322763,142.451581,wheat,2017-03-16,2017-03-31,2017-03_Q2,3,2,20.78,4.16,0.0,0,55.91,-1.448,-0.043,0.127,0.817,103.6,0.0,13.09,0.1048,89.52,48.3585,26.1249,52.5214,31.24,36.92,244.63,86.9506,83.1694,NOT_SUITABLE,0.27
p185,-36.322763,142.451581,wheat,2017-04-01,2017-04-15,2017-04_Q1,4,1,16.57,2.63,0.0,0,28.0,-1.021,-0.092,-0.15,0.715,103.6,0.0,8.32,0.09,91.0,0.0,12.6632,60.6903,0.0,16.8,349.85,86.7835,86.1374,NOT_SUITABLE,0.32
p185,-36.322763,142.451581,wheat,2017-04-16,2017-04-30,2017-04_Q2,4,2,16.02,2.96,12.24,2,28.0,1.14,0.555,0.088,1.052,103.6,21.22,54.58,0.5164,48.36,0.0,18.9105,65.3941,0.0,24.17,433.4,85.2194,87.1916,NOT_SUITABLE,0.32
p185,-36.322763,142.451581,wheat,2017-05-01,2017-05-15,2017-05_Q1,5,1,10.8,0.93,0.0,0,14.9,1.137,0.033,0.031,1.084,103.6,1.58,54.58,1.0,0.0,0.0,16.7518,71.1981,0.0,25.62,567.81,78.5402,85.9963,NOT_SUITABLE,0.35
p185,-36.322763,142.451581,wheat,2017-05-16,2017-05-31,2017-05_Q2,5,2,12.2,2.44,21.82,1,14.9,0.746,0.336,0.42,1.094,103.6,16.33,37.23,1.0,0.0,16.4177,32.8652,73.7759,5.68,59.77,664.19,75.5088,83.4527,NOT_SUITABLE,0.35
p185,-36.322763,142.451581,wheat,2017-06-01,2017-06-15,2017-06_Q1,6,1,8.47,1.49,17.36,3,8.94,0.288,0.312,0.233,1.092,103.6,7.6,44.56,1.0,0.0,40.8502,58.4689,77.0991,16.8,149.27,769.26,61.755,79.8214,NOT_SUITABLE,0.32
p185,-36.322763,142.451581,wheat,2017-06-16,2017-06-30,2017-06_Q2,6,2,9.33,1.09,5.96,1,8.94,-1.755,0.347,0.094,0.915,103.6,0.0,12.59,0.8358,16.42,36.1852,64.0189,78.7313,18.49,207.71,847.44,45.7336,76.0117,NOT_SUITABLE,0.32
p185,-36.322763,142.451581,wheat,2017-07-01,2017-07-15,2017-07_Q1,7,1,8.11,1.31,11.81,2,9.23,-0.792,0.251,-0.013,0.703,103.6,0.0,16.73,0.5915,40.85,12.037,75.0484,80.361,8.82,333.05,930.7,26.1249,72.4146,NOT_SUITABLE,0.14
p185,-36.322763,142.451581,wheat,2017-07-16,2017-07-31,2017-07_Q2,7,2,9.45,1.71,24.26,3,9.23,0.286,-0.727,0.094,0.912,103.6,0.0,32.61,0.6381,36.19,37.0197,76.5015,82.8833,35.6,409.23,1011.69,12.6632,66.3218,NOT_SUITABLE,0.14
p185,-36.322763,142.451581,wheat,2017-08-01,2017-08-15,2017-08_Q1,8,1,10.21,2.08,41.73,1,10.82,0.671,0.4,0.143,1.048,103.6,0.0,64.45,0.8796,12.04,87.7571,84.1166,86.3777,123.65,542.19,1072.37,18.9105,61.3208,NOT_SUITABLE,-0.07
p185,-36.322763,142.451581,wheat,2017-08-16,2017-08-31,2017-08_Q2,8,2,8.14,1.47,9.9,1,10.82,0.75,-0.258,0.149,0.903,103.6,0.0,60.56,0.6298,37.02,86.6979,84.1319,87.5872,153.62,604.42,1096.82,16.7518,54.2548,NOT_SUITABLE,-0.07
p185,-36.322763,142.451581,wheat,2017-09-01,2017-09-15,2017-09_Q1,9,1,10.61,2.44,23.83,1,17.06,-0.635,-0.027,-0.039,0.472,103.6,0.0,17.25,0.1224,87.76,87.3569,83.505,86.9996,200.58,620.0,1052.86,32.8652,49.0473,NOT_SUITABLE,-0.23
p185,-36.322763,142.451581,wheat,2017-09-16,2017-09-30,2017-09_Q2,9,2,12.58,2.83,0.0,0,17.06,-0.106,0.326,0.375,0.253,103.6,0.0,23.57,0.133,86.7,84.1082,85.0796,87.6194,220.01,639.73,1025.62,58.4689,53.1342,NOT_SUITABLE,-0.23
p185,-36.322763,142.451581,wheat,2017-10-01,2017-10-15,2017-10_Q1,10,1,14.67,2.54,15.26,2,32.03,-0.004,0.191,0.311,0.032,103.6,0.0,29.03,0.1264,87.36,79.5301,83.6612,86.2907,217.96,597.66,918.09,64.0189,52.5214,NOT_SUITABLE,-0.44
p185,-36.322763,142.451581,wheat,2017-10-16,2017-10-31,2017-10_Q2,10,2,16.78,3.95,5.2,1,32.03,-0.014,0.306,-0.03,0.14,103.6,0.0,41.57,0.1589,84.11,82.5283,87.8619,88.818,230.79,602.46,871.73,75.0484,60.6903,NOT_SUITABLE,-0.44
p185,-36.322763,142.451581,wheat,2017-11-01,2017-11-15,2017-11_Q1,11,1,18.77,6.16,6.4,2,53.97,0.134,-0.049,0.122,0.176,103.6,0.0,56.1,0.2047,79.53,84.3631,88.8193,86.9149,201.45,530.18,737.32,76.5015,65.3941,NOT_SUITABLE,-0.61
p185,-36.322763,142.451581,wheat,2017-11-16,2017-11-30,2017-11_Q2,11,2,23.35,4.21,23.08,4,53.97,-0.441,-0.203,-0.276,0.195,103.6,0.0,48.86,0.1747,82.53,89.672,92.2373,87.4502,188.93,492.4,653.69,84.1166,71.1981,NOT_SUITABLE,-0.61
p185,-36.322763,142.451581,wheat,2017-12-01,2017-12-15,2017-12_Q1,12,1,19.25,4.33,2.29,1,59.25,-0.285,-0.159,-0.088,0.212,103.6,0.0,37.34,0.1564,84.36,88.4478,92.5469,84.5061,178.24,432.87,548.62,84.1319,73.7759,NOT_SUITABLE,-0.76
p185,-36.322763,142.451581,wheat,2017-12-16,2017-12-31,2017-12_Q2,12,2,23.46,3.79,28.19,5,59.25,-0.205,-0.377,-0.012,0.062,103.6,0.0,21.76,0.1033,89.67,93.545,92.1815,81.5155,182.74,385.89,464.76,83.505,77.0991,NOT_SUITABLE,-0.76
p185,-36.322763,142.451581,wheat,2018-01-01,2018-01-15,2018-01_Q1,1,1,22.7,4.4,7.37,3,76.03,0.034,-0.216,-0.064,0.023,103.6,0.0,23.28,0.1155,88.45,96.0921,91.6642,76.9068,150.49,320.44,377.12,85.0796,78.7313,NOT_SUITABLE,-0.71
p185,-36.322763,142.451581,wheat,2018-01-16,2018-01-31,2018-01_Q2,1,2,27.65,4.95,9.48,1,76.03,-0.922,-1.249,-0.319,-0.245,103.6,0.0,12.61,0.0646,93.54,94.4677,91.0342,69.1337,120.73,269.27,296.48,83.6612,80.361,NOT_SUITABLE,-0.71
p185,-36.322763,142.451581,wheat,2018-02-01,2018-02-15,2018-02_Q1,2,1,24.58,4.15,0.0,0,59.96,-1.262,-1.24,-0.757,-0.489,103.6,0.0,6.12,0.0391,96.09,95.0183,82.3935,60.6957,104.14,207.14,246.01,87.8619,82.8833,NOT_SUITABLE,-0.67
p185,-36.322763,142.451581,wheat,2018-02-16,2018-02-28,2018-02_Q2,2,2,23.62,3.39,9.72,2,59.96,-1.229,-1.428,-0.96,-0.593,103.6,0.0,7.07,0.0553,94.47,86.3313,75.4898,55.1513,82.42,161.3,216.38,88.8193,86.3777,NOT_SUITABLE,-0.67
p185,-36.322763,142.451581,wheat,2018-03-01,2018-03-15,2018-03_Q1,3,1,21.56,2.84,3.02,1,47.04,-1.109,-1.16,-1.008,-0.577,103.6,0.0,5.46,0.0498,95.02,78.937,63.7828,57.9475,65.81,115.75,246.82,92.2373,87.5872,NOT_SUITABLE,-0.55
p185,-36.322763,142.451581,wheat,2018-03-16,2018-03-31,2018-03_Q2,3,2,19.54,3.36,9.48,2,47.04,-0.327,-1.332,-1.163,-0.536,103.6,0.0,13.05,0.1367,86.33,91.1749,52.0501,62.3992,66.12,78.87,286.75,92.5469,86.9996,NOT_SUITABLE,-0.55
p185,-36.322763,142.451581,wheat,2018-04-01,2018-04-15,2018-04_Q1,4,1,19.74,3.99,0.0,0,33.26,-0.135,-1.229,-1.008,-0.476,103.6,0.0,17.56,0.2106,78.94,63.6467,40.2636,66.5969,37.19,56.69,382.46,92.1815,87.6194,NOT_SUITABLE,-0.35
p185,-36.322763,142.451581,wheat,2018-04-16,2018-04-30,2018-04_Q2,4,2,16.41,2.65,7.76,1,33.26,-1.422,-1.297,-1.413,-1.003,103.6,0.0,6.4,0.0883,91.17,27.9213,20.45,70.245,12.75,27.21,464.88,91.6642,86.2907,NOT_SUITABLE,-0.35
p185,-36.322763,142.451581,wheat,2018-05-01,2018-05-15,2018-05_Q1,5,1,13.01,2.32,26.07,4,17.38,-0.388,-0.815,-1.411,-0.901,103.6,0.1,21.34,0.3635,63.65,32.1409,25.2545,74.6516,12.75,38.87,570.14,91.0342,88.818,NOT_SUITABLE,-0.07
p185,-36.322763,142.451581,wheat,2018-05-16,2018-05-31,2018-05_Q2,5,2,12.28,2.06,7.58,1,17.38,0.005,-1.008,-1.399,-1.098,103.6,0.0,32.92,0.7208,27.92,0.0,30.8297,76.8948,0.0,55.08,649.36,82.3935,86.9149,NOT_SUITABLE,-0.07
p185,-36.322763,142.451581,wheat,2018-06-01,2018-06-15,2018-06_Q1,6,1,10.23,1.43,23.21,2,8.99,0.002,-0.622,-1.248,-0.897,103.6,17.41,44.24,0.6786,32.14,15.793,53.6154,76.2027,6.74,131.07,730.61,75.4898,87.4502,NOT_SUITABLE,0.13
p185,-36.322763,142.451581,wheat,2018-06-16,2018-06-30,2018-06_Q2,6,2,7.58,0.87,5.23,1,8.99,0.339,-0.989,-1.286,-0.883,103.6,7.89,41.23,1.0,0.0,26.751,67.4908,78.7797,14.46,207.88,826.54,63.7828,84.5061,NOT_SUITABLE,0.13
p185,-36.322763,142.451581,wheat,2018-07-01,2018-07-15,2018-07_Q1,7,1,8.82,1.97,0.0,0,9.98,-0.745,-1.111,-1.268,-0.865,103.6,0.0,18.52,0.8421,15.79,27.078,75.149,81.9766,19.38,325.77,931.5,52.0501,81.5155,NOT_SUITABLE,0.2
p185,-36.322763,142.451581,wheat,2018-07-16,2018-07-31,2018-07_Q2,7,2,9.61,1.34,32.11,2,9.98,0.027,0.075,-1.13,-0.898,103.6,0.0,31.7,0.7325,26.75,44.5043,82.7761,83.8076,40.63,437.67,1008.18,40.2636,76.9068,NOT_SUITABLE,0.2
p185,-36.322763,142.451581,wheat,2018-08-01,2018-08-15,2018-08_Q1,8,1,10.11,1.8,45.96,1,11.54,0.138,-0.242,-0.776,-1.115,103.6,0.0,52.19,0.7292,27.08,80.5944,87.1192,85.5676,104.95,531.27,1045.14,20.45,69.1337,NOT_SUITABLE,0.3
p185,-36.322763,142.451581,wheat,2018-08-16,2018-08-31,2018-08_Q2,8,2,9.0,1.43,12.57,3,11.54,0.41,0.338,-0.595,-1.077,103.6,0.0,50.66,0.555,44.5,93.9264,89.2567,87.3169,152.79,594.28,1074.39,25.2545,60.6957,NOT_SUITABLE,0.3
p185,-36.322763,142.451581,wheat,2018-09-01,2018-09-15,2018-09_Q1,9,1,11.51,2.88,14.84,1,16.55,-0.069,-0.195,-0.742,-0.989,103.6,0.0,25.27,0.1941,80.59,86.9365,83.9327,87.2083,201.44,599.54,1045.33,30.8297,55.1513,NOT_SUITABLE,0.52
